celebrity_name,celebrity_age_during_season,celebrity_homecountry/region,celebrity_industry,simulated_vote_share,avg_judge_score
Sailor Brinkley-Cook,21,United States,Model,0.111111,9.0
Sean Spicer,48,United States,Politician,0.058812,4.0
Sean Spicer,48,United States,Politician,0.074761,5.333333
Sean Spicer,48,United States,Politician,0.073117,5.0
Sean Spicer,48,United States,Politician,0.07332,5.25
Sean Spicer,48,United States,Politician,0.085229,6.333333
Sean Spicer,48,United States,Politician,0.111111,7.0
Sean Spicer,48,United States,Politician,0.157021,7.0
Sean Spicer,48,United States,Politician,0.135494,6.666667
Sean Spicer,48,United States,Politician,0.113815,6.25
Mary Wilson,75,United States,Singer/Rapper,0.086835,5.666667
Mary Wilson,75,United States,Singer/Rapper,0.074626,5.0
Lauren Alaina,24,United States,Singer/Rapper,0.096933,6.333333
Lauren Alaina,24,United States,Singer/Rapper,0.093578,6.333333
Lauren Alaina,24,United States,Singer/Rapper,0.102167,6.666667
Lauren Alaina,24,United States,Singer/Rapper,0.112504,8.0
Lauren Alaina,24,United States,Singer/Rapper,0.108291,7.666667
Lauren Alaina,24,United States,Singer/Rapper,0.111111,8.666667
Lauren Alaina,24,United States,Singer/Rapper,0.177242,9.0
Lauren Alaina,24,United States,Singer/Rapper,0.003454,8.0
Lauren Alaina,24,United States,Singer/Rapper,0.174537,8.75
Lauren Alaina,24,United States,Singer/Rapper,0.208447,9.0
Lauren Alaina,24,United States,Singer/Rapper,0.245798,9.5
Ally Brooke,26,United States,Singer/Rapper,0.08216,5.333333
Ally Brooke,26,United States,Singer/Rapper,0.098562,6.666667
Ally Brooke,26,United States,Singer/Rapper,0.12094,8.0
Ally Brooke,26,United States,Singer/Rapper,0.112627,8.0
Ally Brooke,26,United States,Singer/Rapper,0.125657,9.0
Ally Brooke,26,United States,Singer/Rapper,0.111111,8.333333
Ally Brooke,26,United States,Singer/Rapper,0.18641,9.0
Ally Brooke,26,United States,Singer/Rapper,0.209989,10.0
Ally Brooke,26,United States,Singer/Rapper,0.18637,10.0
Ally Brooke,26,United States,Singer/Rapper,0.210427,9.833333
Ally Brooke,26,United States,Singer/Rapper,0.256487,10.0
Karamo Brown,38,United States,TV Personality,0.084236,5.666667
Karamo Brown,38,United States,TV Personality,0.090835,6.333333
Karamo Brown,38,United States,TV Personality,0.079861,5.333333
Karamo Brown,38,United States,TV Personality,0.09658,7.0
Karamo Brown,38,United States,TV Personality,0.096555,7.0
Karamo Brown,38,United States,TV Personality,0.111111,8.333333
Karamo Brown,38,United States,TV Personality,0.003401,8.166667
Hannah Brown,24,United States,TV Personality,0.098897,6.666667
Hannah Brown,24,United States,TV Personality,0.114283,8.0
Hannah Brown,24,United States,TV Personality,0.104008,7.0
Hannah Brown,24,United States,TV Personality,0.109444,8.0
Hannah Brown,24,United States,TV Personality,0.114104,8.333333
Hannah Brown,24,United States,TV Personality,0.111111,8.0
Hannah Brown,24,United States,TV Personality,0.156035,8.666667
Hannah Brown,24,United States,TV Personality,0.210513,10.333267
Hannah Brown,24,United States,TV Personality,0.167896,8.875
Hannah Brown,24,United States,TV Personality,0.189845,9.0
Hannah Brown,24,United States,TV Personality,0.242786,9.666667
Anne Heche,51,United States,Actor/Actress,0.071524,6.0
Anne Heche,51,United States,Actor/Actress,0.068944,6.0
Anne Heche,51,United States,Actor/Actress,0.068851,5.0
Anne Heche,51,United States,Actor/Actress,0.055116,7.0
Jesse Metcalfe,41,United States,Actor/Actress,0.071463,6.0
Jesse Metcalfe,41,United States,Actor/Actress,0.073585,6.666667
Jesse Metcalfe,41,United States,Actor/Actress,0.072387,6.666667
Jesse Metcalfe,41,United States,Actor/Actress,0.08379,7.0
Jesse Metcalfe,41,United States,Actor/Actress,0.068569,6.333333
Chrishell Stause,39,United States,Actor/Actress,0.052138,4.333333
Chrishell Stause,39,United States,Actor/Actress,0.067287,6.0
Chrishell Stause,39,United States,Actor/Actress,0.079212,7.333333
Chrishell Stause,39,United States,Actor/Actress,0.077196,7.333333
Chrishell Stause,39,United States,Actor/Actress,0.069167,6.333333
Chrishell Stause,39,United States,Actor/Actress,0.116002,8.0
Chrishell Stause,39,United States,Actor/Actress,0.10938,8.666667
Chrishell Stause,39,United States,Actor/Actress,0.002163,9.0
Skai Jackson,18,United States,Actor/Actress,0.082936,7.0
Skai Jackson,18,United States,Actor/Actress,0.071607,5.0
Skai Jackson,18,United States,Actor/Actress,0.067021,6.0
Skai Jackson,18,United States,Actor/Actress,0.095856,9.333333
Skai Jackson,18,United States,Actor/Actress,0.087672,8.0
Skai Jackson,18,United States,Actor/Actress,0.081146,6.0
Skai Jackson,18,United States,Actor/Actress,0.114474,9.0
Skai Jackson,18,United States,Actor/Actress,0.145113,8.999933
Skai Jackson,18,United States,Actor/Actress,0.171343,9.6666
Skai Jackson,18,United States,Actor/Actress,0.122293,9.5
Justina Machado,48,United States,Actor/Actress,0.082957,7.0
Justina Machado,48,United States,Actor/Actress,0.077228,7.0
Justina Machado,48,United States,Actor/Actress,0.069373,6.333333
Justina Machado,48,United States,Actor/Actress,0.082295,8.0
Justina Machado,48,United States,Actor/Actress,0.087428,8.0
Justina Machado,48,United States,Actor/Actress,0.123771,9.0
Justina Machado,48,United States,Actor/Actress,0.107807,8.666667
Justina Machado,48,United States,Actor/Actress,0.148485,9.6666
Justina Machado,48,United States,Actor/Actress,0.179345,8.6666
Justina Machado,48,United States,Actor/Actress,0.19094,9.666667
Justina Machado,48,United States,Actor/Actress,0.270862,10.0
Charles Oakley,56,United States,Athlete,0.047464,4.0
Charles Oakley,56,United States,Athlete,0.049341,5.0
Veron Davis,36,United States,Athlete,0.066312,5.666667
Veron Davis,36,United States,Athlete,0.065827,6.0
Veron Davis,36,United States,Athlete,0.078201,7.333333
Veron Davis,36,United States,Athlete,0.074247,7.333333
Veron Davis,36,United States,Athlete,0.075082,7.0
Veron Davis,36,United States,Athlete,0.002405,7.0
Johnny Weir,36,United States,Athlete,0.070188,6.0
Johnny Weir,36,United States,Athlete,0.065176,6.0
Johnny Weir,36,United States,Athlete,0.08469,8.0
Johnny Weir,36,United States,Athlete,0.080888,8.0
Johnny Weir,36,United States,Athlete,0.10171,9.666667
Johnny Weir,36,United States,Athlete,0.002451,7.333333
Johnny Weir,36,United States,Athlete,0.11314,9.0
Johnny Weir,36,United States,Athlete,0.150238,10.0
Johnny Weir,36,United States,Athlete,0.16668,10.0
Johnny Weir,36,United States,Athlete,0.147891,9.5
Nev Schulman,35,United States,Producer,0.075269,6.666667
Nev Schulman,35,United States,Producer,0.073862,7.0
Nev Schulman,35,United States,Producer,0.08225,8.0
Nev Schulman,35,United States,Producer,0.078438,8.0
Nev Schulman,35,United States,Producer,0.08899,8.666667
Nev Schulman,35,United States,Producer,0.110232,8.666667
Nev Schulman,35,United States,Producer,0.122106,10.0
Nev Schulman,35,United States,Producer,0.145778,10.0
Nev Schulman,35,United States,Producer,0.156531,9.6666
Nev Schulman,35,United States,Producer,0.178999,10.0
Nev Schulman,35,United States,Producer,0.258931,10.0
AJ McLean,42,United States,Singer/Rapper,0.070929,6.0
AJ McLean,42,United States,Singer/Rapper,0.069394,6.333333
AJ McLean,42,United States,Singer/Rapper,0.075444,7.0
AJ McLean,42,United States,Singer/Rapper,0.081617,8.0
AJ McLean,42,United States,Singer/Rapper,0.086023,8.0
AJ McLean,42,United States,Singer/Rapper,0.120452,9.0
AJ McLean,42,United States,Singer/Rapper,0.108017,8.666667
AJ McLean,42,United States,Singer/Rapper,0.130691,9.0
AJ McLean,42,United States,Singer/Rapper,0.04844,8.333267
Nelly,45,United States,Singer/Rapper,0.063255,5.333333
Nelly,45,United States,Singer/Rapper,0.066578,6.0
Nelly,45,United States,Singer/Rapper,0.065959,6.0
Nelly,45,United States,Singer/Rapper,0.078234,7.0
Nelly,45,United States,Singer/Rapper,0.086271,8.0
Nelly,45,United States,Singer/Rapper,0.117327,8.0
Nelly,45,United States,Singer/Rapper,0.114611,9.0
Nelly,45,United States,Singer/Rapper,0.144403,8.0
Nelly,45,United States,Singer/Rapper,0.149838,8.0
Nelly,45,United States,Singer/Rapper,0.210947,9.333333
Nelly,45,United States,Singer/Rapper,0.25642,9.5
Kaitlyn Bristowe,35,Canada,TV Personality,0.061227,6.666667
Kaitlyn Bristowe,35,Canada,TV Personality,0.06224,7.333333
Kaitlyn Bristowe,35,Canada,TV Personality,0.064088,7.666667
Kaitlyn Bristowe,35,Canada,TV Personality,0.063359,8.333333
Kaitlyn Bristowe,35,Canada,TV Personality,0.07515,9.0
Kaitlyn Bristowe,35,Canada,TV Personality,0.096293,9.0
Kaitlyn Bristowe,35,Canada,TV Personality,0.101529,8.0
Kaitlyn Bristowe,35,Canada,TV Personality,0.133129,9.333333
Kaitlyn Bristowe,35,Canada,TV Personality,0.127824,10.0
Kaitlyn Bristowe,35,Canada,TV Personality,0.148932,10.0
Kaitlyn Bristowe,35,Canada,TV Personality,0.213788,10.0
Carole Baskin,59,United States,TV Personality,0.042819,3.666667
Carole Baskin,59,United States,TV Personality,0.062696,5.333333
Carole Baskin,59,United States,TV Personality,0.04279,4.0
Monica Aldama,48,United States,TV Personality,0.072567,6.333333
Monica Aldama,48,United States,TV Personality,0.062436,5.333333
Monica Aldama,48,United States,TV Personality,0.073159,7.0
Monica Aldama,48,United States,TV Personality,0.079077,8.0
Monica Aldama,48,United States,TV Personality,0.090217,8.666667
Monica Aldama,48,United States,TV Personality,0.115095,9.0
Monica Aldama,48,United States,TV Personality,0.024228,7.333333
Jeannie Mai,41,United States,TV Personality,0.068953,6.0
Jeannie Mai,41,United States,TV Personality,0.063799,6.0
Jeannie Mai,41,United States,TV Personality,0.076574,7.333333
Jeannie Mai,41,United States,TV Personality,0.069886,7.0
Jeannie Mai,41,United States,TV Personality,0.083721,8.0
Jeannie Mai,41,United States,TV Personality,0.114827,8.333333
Jeannie Mai,41,United States,TV Personality,0.084708,8.333333
Martin Kove,75,United States,Actor/Actress,0.038009,3.25
Martin Kove,75,United States,Actor/Actress,0.04105,3.75
Brian Austin Green,48,United States,Actor/Actress,0.068617,6.0
Brian Austin Green,48,United States,Actor/Actress,0.063336,5.75
Brian Austin Green,48,United States,Actor/Actress,0.089672,6.333333
Brian Austin Green,48,United States,Actor/Actress,0.064314,6.5
Melora Hardin,54,United States,Actor/Actress,0.074169,6.5
Melora Hardin,54,United States,Actor/Actress,0.073136,6.75
Melora Hardin,54,United States,Actor/Actress,0.074534,7.666667
Melora Hardin,54,United States,Actor/Actress,0.089776,9.125
Melora Hardin,54,United States,Actor/Actress,0.087786,9.0
Melora Hardin,54,United States,Actor/Actress,0.115652,8.5
Melora Hardin,54,United States,Actor/Actress,0.116638,9.5
Melora Hardin,54,United States,Actor/Actress,0.133777,10.5
Melora Hardin,54,United States,Actor/Actress,0.075992,9.0
Matt James,29,United States,Athlete,0.067274,6.0
Matt James,29,United States,Athlete,0.059419,5.5
Matt James,29,United States,Athlete,0.068732,6.666667
Matt James,29,United States,Athlete,0.069232,7.125
"Mike ""The Miz"" Mizanin",40,United States,Athlete,0.067331,6.0
"Mike ""The Miz"" Mizanin",40,United States,Athlete,0.069211,6.5
"Mike ""The Miz"" Mizanin",40,United States,Athlete,0.060661,7.333333
"Mike ""The Miz"" Mizanin",40,United States,Athlete,0.07848,8.125
"Mike ""The Miz"" Mizanin",40,United States,Athlete,0.111976,8.0
"Mike ""The Miz"" Mizanin",40,United States,Athlete,0.09298,8.5
"Mike ""The Miz"" Mizanin",40,United States,Athlete,0.095115,8.0
Suni Lee,18,United States,Athlete,0.077725,7.0
Suni Lee,18,United States,Athlete,0.074222,7.0
Suni Lee,18,United States,Athlete,0.065563,7.0
Suni Lee,18,United States,Athlete,0.082086,8.5
Suni Lee,18,United States,Athlete,0.079656,9.0
Suni Lee,18,United States,Athlete,0.097682,9.0
Suni Lee,18,United States,Athlete,0.109673,8.5
Suni Lee,18,United States,Athlete,0.130487,10.5
Suni Lee,18,United States,Athlete,0.16383,9.375
Iman Shumpert,31,United States,Athlete,0.059182,5.25
Iman Shumpert,31,United States,Athlete,0.066374,6.25
Iman Shumpert,31,United States,Athlete,0.070426,6.333333
Iman Shumpert,31,United States,Athlete,0.076487,7.875
Iman Shumpert,31,United States,Athlete,0.185229,7.0
Iman Shumpert,31,United States,Athlete,0.10596,10.0
Iman Shumpert,31,United States,Athlete,0.105169,8.5
Iman Shumpert,31,United States,Athlete,0.141341,8.75
Iman Shumpert,31,United States,Athlete,0.173354,9.375
Iman Shumpert,31,United States,Athlete,0.254195,10.0
Cody Rigsby,34,United States,Fitness Instructor,0.065921,6.0
Cody Rigsby,34,United States,Fitness Instructor,0.062994,6.0
Cody Rigsby,34,United States,Fitness Instructor,0.105026,6.0
Cody Rigsby,34,United States,Fitness Instructor,0.069962,7.25
Cody Rigsby,34,United States,Fitness Instructor,0.087712,8.0
Cody Rigsby,34,United States,Fitness Instructor,0.094758,9.0
Cody Rigsby,34,United States,Fitness Instructor,0.106822,9.0
Cody Rigsby,34,United States,Fitness Instructor,0.117125,9.5
Cody Rigsby,34,United States,Fitness Instructor,0.206866,8.875
Cody Rigsby,34,United States,Fitness Instructor,0.239905,9.5
Melanie C,47,England,Singer/Rapper,0.061203,6.75
Melanie C,47,England,Singer/Rapper,0.0639,7.5
Melanie C,47,England,Singer/Rapper,0.092502,7.333333
Melanie C,47,England,Singer/Rapper,0.064686,8.25
Melanie C,47,England,Singer/Rapper,0.002788,9.0
Jimmie Allen,36,United States,Singer/Rapper,0.06246,5.5
Jimmie Allen,36,United States,Singer/Rapper,0.072256,6.75
Jimmie Allen,36,United States,Singer/Rapper,0.073089,6.666667
Jimmie Allen,36,United States,Singer/Rapper,0.079656,8.125
Jimmie Allen,36,United States,Singer/Rapper,0.128212,8.5
Jimmie Allen,36,United States,Singer/Rapper,0.102213,9.5
Jimmie Allen,36,United States,Singer/Rapper,0.115187,9.5
Jimmie Allen,36,United States,Singer/Rapper,0.101182,8.0
Olivia Jade,21,United States,Social Media Personality,0.072156,6.25
Olivia Jade,21,United States,Social Media Personality,0.073663,6.75
Olivia Jade,21,United States,Social Media Personality,0.077513,8.0
Olivia Jade,21,United States,Social Media Personality,0.087023,8.75
Olivia Jade,21,United States,Social Media Personality,0.105643,9.0
Olivia Jade,21,United States,Social Media Personality,0.100796,9.0
Olivia Jade,21,United States,Social Media Personality,0.12921,10.5
Olivia Jade,21,United States,Social Media Personality,0.116064,9.0
JoJo Siwa,18,United States,Social Media Personality,0.082983,7.25
JoJo Siwa,18,United States,Social Media Personality,0.08386,7.75
JoJo Siwa,18,United States,Social Media Personality,0.081965,8.0
JoJo Siwa,18,United States,Social Media Personality,0.086661,8.75
JoJo Siwa,18,United States,Social Media Personality,0.070493,10.0
JoJo Siwa,18,United States,Social Media Personality,0.108862,10.0
JoJo Siwa,18,United States,Social Media Personality,0.120377,9.75
JoJo Siwa,18,United States,Social Media Personality,0.1317,10.25
JoJo Siwa,18,United States,Social Media Personality,0.193505,10.0
JoJo Siwa,18,United States,Social Media Personality,0.26117,10.0
Christine Chiu,38,Taiwan China,TV Personality,0.055166,6.25
Christine Chiu,38,Taiwan China,TV Personality,0.051764,6.0
Christine Chiu,38,Taiwan China,TV Personality,0.002314,7.0
Kenya Moore,50,United States,TV Personality,0.071211,6.5
Kenya Moore,50,United States,TV Personality,0.062811,6.0
Kenya Moore,50,United States,TV Personality,0.071118,7.0
Kenya Moore,50,United States,TV Personality,0.070757,7.375
Kenya Moore,50,United States,TV Personality,0.06074,9.0
Kenya Moore,50,United States,TV Personality,0.082065,8.0
Amanda Kloots,39,United States,TV Personality,0.076595,7.0
Amanda Kloots,39,United States,TV Personality,0.082004,8.0
Amanda Kloots,39,United States,TV Personality,0.066883,8.0
Amanda Kloots,39,United States,TV Personality,0.080882,8.5
Amanda Kloots,39,United States,TV Personality,0.079764,9.75
Amanda Kloots,39,United States,TV Personality,0.099031,9.5
Amanda Kloots,39,United States,TV Personality,0.10181,8.5
Amanda Kloots,39,United States,TV Personality,0.128324,10.5
Amanda Kloots,39,United States,TV Personality,0.186454,9.875
Amanda Kloots,39,United States,TV Personality,0.244731,9.75
Jason Lewis,51,United States,Actor/Actress,0.003161,4.5
Cheryl Ladd,71,United States,Actor/Actress,0.059856,5.25
Cheryl Ladd,71,United States,Actor/Actress,0.065928,5.25
Cheryl Ladd,71,United States,Actor/Actress,0.005372,6.0
Selma Blair,50,United States,Actor/Actress,0.076476,7.0
Selma Blair,50,United States,Actor/Actress,0.07209,7.0
Selma Blair,50,United States,Actor/Actress,0.075055,7.0
Selma Blair,50,United States,Actor/Actress,0.078615,8.0
Selma Blair,50,United States,Actor/Actress,0.096878,10.0
Joseph Baena,24,United States,Actor/Actress,0.064716,5.75
Joseph Baena,24,United States,Actor/Actress,0.06592,6.0
Joseph Baena,24,United States,Actor/Actress,0.077612,7.25
Joseph Baena,24,United States,Actor/Actress,0.086957,7.0
Joseph Baena,24,United States,Actor/Actress,0.001404,8.75
Trevor Donovan,39,United States,Actor/Actress,0.060346,5.25
Trevor Donovan,39,United States,Actor/Actress,0.077243,7.5
Trevor Donovan,39,United States,Actor/Actress,0.073274,6.75
Trevor Donovan,39,United States,Actor/Actress,0.072102,7.0
Trevor Donovan,39,United States,Actor/Actress,0.086828,9.0
Trevor Donovan,39,United States,Actor/Actress,0.117519,8.5
Trevor Donovan,39,United States,Actor/Actress,0.133955,9.75
Trevor Donovan,39,United States,Actor/Actress,0.133905,9.75
Trevor Donovan,39,United States,Actor/Actress,0.150628,8.125
Daniel Durant,32,United States,Actor/Actress,0.07402,6.75
Daniel Durant,32,United States,Actor/Actress,0.073966,7.25
Daniel Durant,32,United States,Actor/Actress,0.082894,7.75
Daniel Durant,32,United States,Actor/Actress,0.072143,7.25
Daniel Durant,32,United States,Actor/Actress,0.076869,8.375
Daniel Durant,32,United States,Actor/Actress,0.101774,8.5
Daniel Durant,32,United States,Actor/Actress,0.128204,9.125
Daniel Durant,32,United States,Actor/Actress,0.12654,9.75
Daniel Durant,32,United States,Actor/Actress,0.160736,8.625
Wayne Brady,50,United States,Comedian,0.076246,7.25
Wayne Brady,50,United States,Comedian,0.078094,8.0
Wayne Brady,50,United States,Comedian,0.08329,8.25
Wayne Brady,50,United States,Comedian,0.085147,9.0
Wayne Brady,50,United States,Comedian,0.096819,10.25
Wayne Brady,50,United States,Comedian,0.096946,8.5
Wayne Brady,50,United States,Comedian,0.125534,9.5
Wayne Brady,50,United States,Comedian,0.137024,11.25
Wayne Brady,50,United States,Comedian,0.163934,9.125
Wayne Brady,50,United States,Comedian,0.241348,9.5
Sam Champion,61,United States,News Anchor,0.056869,5.0
Sam Champion,61,United States,News Anchor,0.064291,6.5
Sam Champion,61,United States,News Anchor,0.065399,6.25
Sam Champion,61,United States,News Anchor,0.058224,6.25
Jessie James Decker,34,Italy,Singer/Rapper,0.047476,5.0
Jessie James Decker,34,Italy,Singer/Rapper,0.063557,6.25
Jessie James Decker,34,Italy,Singer/Rapper,0.061624,6.5
Jessie James Decker,34,Italy,Singer/Rapper,0.060443,7.75
Jessie James Decker,34,Italy,Singer/Rapper,0.082153,9.0
Jessie James Decker,34,Italy,Singer/Rapper,0.062712,8.0
Jordin Sparks,32,United States,Singer/Rapper,0.071678,6.5
Jordin Sparks,32,United States,Singer/Rapper,0.068543,6.75
Jordin Sparks,32,United States,Singer/Rapper,0.076875,7.25
Jordin Sparks,32,United States,Singer/Rapper,0.082942,8.5
Jordin Sparks,32,United States,Singer/Rapper,0.084681,8.875
Jordin Sparks,32,United States,Singer/Rapper,0.099606,8.5
Jordin Sparks,32,United States,Singer/Rapper,0.002022,8.625
Heidi D'Amelio,50,United States,Social Media Personality,0.068306,6.0
Heidi D'Amelio,50,United States,Social Media Personality,0.072263,7.0
Heidi D'Amelio,50,United States,Social Media Personality,0.085686,8.0
Heidi D'Amelio,50,United States,Social Media Personality,0.084403,8.5
Heidi D'Amelio,50,United States,Social Media Personality,0.095843,9.75
Heidi D'Amelio,50,United States,Social Media Personality,0.106406,9.0
Heidi D'Amelio,50,United States,Social Media Personality,0.124385,8.75
Heidi D'Amelio,50,United States,Social Media Personality,0.118241,8.75
Charli D'Amelio,18,United States,Social Media Personality,0.088272,8.0
Charli D'Amelio,18,United States,Social Media Personality,0.08198,8.0
Charli D'Amelio,18,United States,Social Media Personality,0.087333,8.25
Charli D'Amelio,18,United States,Social Media Personality,0.088924,9.0
Charli D'Amelio,18,United States,Social Media Personality,0.103862,10.5
Charli D'Amelio,18,United States,Social Media Personality,0.117357,10.0
Charli D'Amelio,18,United States,Social Media Personality,0.13535,9.75
Charli D'Amelio,18,United States,Social Media Personality,0.143275,11.25
Charli D'Amelio,18,United States,Social Media Personality,0.184839,10.0
Charli D'Amelio,18,United States,Social Media Personality,0.263656,10.0
Teresa Giudice,50,United States,TV Personality,0.055033,5.0
Teresa Giudice,50,United States,TV Personality,0.002121,5.75
Vinny Guadagnino,34,United States,TV Personality,0.049284,4.25
Vinny Guadagnino,34,United States,TV Personality,0.066721,6.75
Vinny Guadagnino,34,United States,TV Personality,0.06544,5.75
Vinny Guadagnino,34,United States,TV Personality,0.069347,7.25
Vinny Guadagnino,34,United States,TV Personality,0.086432,7.75
Vinny Guadagnino,34,United States,TV Personality,0.093412,7.0
Vinny Guadagnino,34,United States,TV Personality,0.107652,7.875
Vinny Guadagnino,34,United States,TV Personality,0.090055,7.25
Shangela,40,United States,TV Personality,0.074421,7.0
Shangela,40,United States,TV Personality,0.069138,7.0
Shangela,40,United States,TV Personality,0.076721,7.5
Shangela,40,United States,TV Personality,0.075827,8.0
Shangela,40,United States,TV Personality,0.091029,9.625
Shangela,40,United States,TV Personality,0.100601,9.0
Shangela,40,United States,TV Personality,0.122158,9.125
Shangela,40,United States,TV Personality,0.128377,10.5
Shangela,40,United States,TV Personality,0.163785,9.125
Shangela,40,United States,TV Personality,0.241999,9.5
Gabby Windey,31,United States,TV Personality,0.07384,7.0
Gabby Windey,31,United States,TV Personality,0.078146,8.0
Gabby Windey,31,United States,TV Personality,0.083424,8.25
Gabby Windey,31,United States,TV Personality,0.084928,9.0
Gabby Windey,31,United States,TV Personality,0.097202,10.25
Gabby Windey,31,United States,TV Personality,0.103667,9.25
Gabby Windey,31,United States,TV Personality,0.120739,8.875
Gabby Windey,31,United States,TV Personality,0.122583,10.0
Gabby Windey,31,United States,TV Personality,0.176079,10.0
Gabby Windey,31,United States,TV Personality,0.252997,10.0
Jamie Lynn Spears,32,United States,Actor/Actress,0.070185,5.0
Jamie Lynn Spears,32,United States,Actor/Actress,0.076923,5.333333
Mira Sorvino,55,United States,Actor/Actress,0.077812,5.666667
Mira Sorvino,55,United States,Actor/Actress,0.076923,6.0
Mira Sorvino,55,United States,Actor/Actress,0.085601,6.5
Mira Sorvino,55,United States,Actor/Actress,0.090909,7.0
Mira Sorvino,55,United States,Actor/Actress,0.002718,7.333333
Barry Williams,68,United States,Actor/Actress,0.073898,5.333333
Barry Williams,68,United States,Actor/Actress,0.076923,5.0
Barry Williams,68,United States,Actor/Actress,0.082593,6.25
Barry Williams,68,United States,Actor/Actress,0.090909,6.0
Barry Williams,68,United States,Actor/Actress,0.129473,8.0
Barry Williams,68,United States,Actor/Actress,0.099562,8.0
Barry Williams,68,United States,Actor/Actress,0.253854,8.125
Barry Williams,68,United States,Actor/Actress,0.003228,8.75
Alyson Hannigan,49,United States,Actor/Actress,0.064377,4.333333
Alyson Hannigan,49,United States,Actor/Actress,0.076923,6.333333
Alyson Hannigan,49,United States,Actor/Actress,0.08728,6.0
Alyson Hannigan,49,United States,Actor/Actress,0.090909,6.0
Alyson Hannigan,49,United States,Actor/Actress,0.004016,7.0
Alyson Hannigan,49,United States,Actor/Actress,0.099172,7.75
Alyson Hannigan,49,United States,Actor/Actress,0.125364,8.75
Alyson Hannigan,49,United States,Actor/Actress,0.161099,9.0
Alyson Hannigan,49,United States,Actor/Actress,0.181805,8.0
Alyson Hannigan,49,United States,Actor/Actress,0.183717,8.5
Alyson Hannigan,49,United States,Actor/Actress,0.186666,8.833333
Xochitl Gomez,17,United States,Actor/Actress,0.081906,6.0
Xochitl Gomez,17,United States,Actor/Actress,0.076923,8.0
Xochitl Gomez,17,United States,Actor/Actress,0.101942,8.0
Xochitl Gomez,17,United States,Actor/Actress,0.090909,9.0
Xochitl Gomez,17,United States,Actor/Actress,0.150787,9.333333
Xochitl Gomez,17,United States,Actor/Actress,0.125339,10.5
Xochitl Gomez,17,United States,Actor/Actress,0.098186,9.25
Xochitl Gomez,17,United States,Actor/Actress,0.212673,10.0
Xochitl Gomez,17,United States,Actor/Actress,0.188002,10.25
Xochitl Gomez,17,United States,Actor/Actress,0.2133,10.0
Xochitl Gomez,17,United States,Actor/Actress,0.209514,10.0
Adrian Peterson,38,United States,Athlete,0.080712,6.0
Adrian Peterson,38,United States,Athlete,0.076923,5.0
Adrian Peterson,38,United States,Athlete,0.087489,5.5
Adrian Peterson,38,United States,Athlete,0.090909,7.0
Matt Walsh,58,United States,Comedian,0.045718,4.0
Tyson Beckford,52,United States,Model,0.061943,4.0
Tyson Beckford,52,United States,Model,0.076923,6.0
Tyson Beckford,52,United States,Model,0.059685,5.0
Jason Mraz,46,United States,Singer/Rapper,0.093767,7.0
Jason Mraz,46,United States,Singer/Rapper,0.076923,8.0
Jason Mraz,46,United States,Singer/Rapper,0.106362,8.5
Jason Mraz,46,United States,Singer/Rapper,0.090909,8.0
Jason Mraz,46,United States,Singer/Rapper,0.143297,9.0
Jason Mraz,46,United States,Singer/Rapper,0.102353,9.75
Jason Mraz,46,United States,Singer/Rapper,0.105978,9.0
Jason Mraz,46,United States,Singer/Rapper,0.046748,8.25
Jason Mraz,46,United States,Singer/Rapper,0.194262,10.75
Jason Mraz,46,United States,Singer/Rapper,0.20126,9.5
Jason Mraz,46,United States,Singer/Rapper,0.206727,10.0
Lele Pons,27,Venezuela,Social Media Personality,0.069694,6.333333
Lele Pons,27,Venezuela,Social Media Personality,0.076923,7.0
Lele Pons,27,Venezuela,Social Media Personality,0.069836,6.75
Lele Pons,27,Venezuela,Social Media Personality,0.090909,7.333333
Lele Pons,27,Venezuela,Social Media Personality,0.108736,8.0
Lele Pons,27,Venezuela,Social Media Personality,0.188041,9.25
Lele Pons,27,Venezuela,Social Media Personality,0.004387,9.125
Harry Jowsey,26,Australia,TV Personality,0.042695,4.0
Harry Jowsey,26,Australia,TV Personality,0.076923,5.0
Harry Jowsey,26,Australia,TV Personality,0.057538,6.0
Harry Jowsey,26,Australia,TV Personality,0.090909,7.0
Harry Jowsey,26,Australia,TV Personality,0.093703,6.0
Harry Jowsey,26,Australia,TV Personality,0.140263,7.25
Harry Jowsey,26,Australia,TV Personality,0.308111,8.0
Harry Jowsey,26,Australia,TV Personality,0.153975,7.0
Harry Jowsey,26,Australia,TV Personality,0.102059,7.5
Mauricio Umansky,53,Mexico,TV Personality,0.050627,5.0
Mauricio Umansky,53,Mexico,TV Personality,0.076923,4.0
Mauricio Umansky,53,Mexico,TV Personality,0.060572,5.75
Mauricio Umansky,53,Mexico,TV Personality,0.090909,6.333333
Mauricio Umansky,53,Mexico,TV Personality,0.097206,8.0
Mauricio Umansky,53,Mexico,TV Personality,0.002461,8.25
Charity Lawson,27,United States,TV Personality,0.095593,7.333333
Charity Lawson,27,United States,TV Personality,0.076923,7.0
Charity Lawson,27,United States,TV Personality,0.097776,8.0
Charity Lawson,27,United States,TV Personality,0.090909,8.0
Charity Lawson,27,United States,TV Personality,0.145268,9.333333
Charity Lawson,27,United States,TV Personality,0.109769,9.5
Charity Lawson,27,United States,TV Personality,0.061729,9.0
Charity Lawson,27,United States,TV Personality,0.203713,9.75
